"Região Habilitação Atual,""UF Habilitação Atual"",""Sexo"",""Faixa Etária"",""Categoria"",""Qt. Condutor Histórico"""
"Sul,""Rio Grande do Sul"",""Masculino"",""61 a 70"",""AC-Condutor Moto/Caminhão"",""19.204"""
"Sul,""Rio Grande do Sul"",""Masculino"",""61 a 70"",""AD-Condutor Moto/Ônibus"",""16.956"""
"Sul,""Rio Grande do Sul"",""Masculino"",""61 a 70"",""AE-Condutor Moto/Carreta"",""6.457"""
"Sul,""Rio Grande do Sul"",""Masculino"",""61 a 70"",""B-Condutor Carro"",""220.705"""
"Sul,""Rio Grande do Sul"",""Masculino"",""61 a 70"",""C-Condutor Caminhão"",""37.141"""
"Sul,""Rio Grande do Sul"",""Masculino"",""61 a 70"",""D-Condutor Ônibus"",""25.568"""
"Sul,""Rio Grande do Sul"",""Masculino"",""61 a 70"",""E-Condutor Carreta"",""11.652"""
"Sul,""Rio Grande do Sul"",""Masculino"",""61 a 70"",""X-Condutor Ciclomotor"",""3"""
"Sul,""Rio Grande do Sul"",""Masculino"",""71 a 80"",""A-Condutor Moto"",""921"""
"Sul,""Rio Grande do Sul"",""Masculino"",""71 a 80"",""AB-Condutor Moto/Carro"",""32.177"""
"Sul,""Rio Grande do Sul"",""Masculino"",""71 a 80"",""AC-Condutor Moto/Caminhão"",""3.199"""
"Sul,""Rio Grande do Sul"",""Masculino"",""71 a 80"",""AD-Condutor Moto/Ônibus"",""3.270"""
"Sul,""Rio Grande do Sul"",""Masculino"",""71 a 80"",""AE-Condutor Moto/Carreta"",""884"""
"Sul,""Rio Grande do Sul"",""Masculino"",""71 a 80"",""B-Condutor Carro"",""166.084"""
"Sul,""Rio Grande do Sul"",""Masculino"",""71 a 80"",""C-Condutor Caminhão"",""14.863"""
"Sul,""Rio Grande do Sul"",""Masculino"",""71 a 80"",""D-Condutor Ônibus"",""10.353"""
"Sul,""Rio Grande do Sul"",""Masculino"",""71 a 80"",""E-Condutor Carreta"",""3.480"""
"Sul,""Rio Grande do Sul"",""Masculino"",""71 a 80"",""X-Condutor Ciclomotor"",""1"""
"Sul,""Rio Grande do Sul"",""Masculino"",""71 a 80"",""XB-Condutor Ciclomotor/Carro"",""1"""
"Sul,""Rio Grande do Sul"",""Masculino"",""81 a 90"",""A-Condutor Moto"",""238"""
"Sul,""Rio Grande do Sul"",""Masculino"",""81 a 90"",""AB-Condutor Moto/Carro"",""8.223"""
"Sul,""Rio Grande do Sul"",""Masculino"",""81 a 90"",""AC-Condutor Moto/Caminhão"",""655"""
"Sul,""Rio Grande do Sul"",""Masculino"",""81 a 90"",""AD-Condutor Moto/Ônibus"",""540"""
"Sul,""Rio Grande do Sul"",""Masculino"",""81 a 90"",""AE-Condutor Moto/Carreta"",""90"""
"Sul,""Rio Grande do Sul"",""Masculino"",""81 a 90"",""B-Condutor Carro"",""95.905"""
"Sul,""Rio Grande do Sul"",""Masculino"",""81 a 90"",""C-Condutor Caminhão"",""6.021"""
"Sul,""Rio Grande do Sul"",""Masculino"",""81 a 90"",""D-Condutor Ônibus"",""3.448"""
"Sul,""Rio Grande do Sul"",""Masculino"",""81 a 90"",""E-Condutor Carreta"",""698"""
"Sul,""Rio Grande do Sul"",""Masculino"",""91 a 100"",""A-Condutor Moto"",""45"""
"Sul,""Rio Grande do Sul"",""Masculino"",""91 a 100"",""AB-Condutor Moto/Carro"",""1.273"""
"Sul,""Rio Grande do Sul"",""Masculino"",""91 a 100"",""AC-Condutor Moto/Caminhão"",""38"""
"Sul,""Rio Grande do Sul"",""Masculino"",""91 a 100"",""AD-Condutor Moto/Ônibus"",""29"""
"Sul,""Rio Grande do Sul"",""Masculino"",""91 a 100"",""AE-Condutor Moto/Carreta"",""2"""
"Sul,""Rio Grande do Sul"",""Masculino"",""91 a 100"",""B-Condutor Carro"",""33.889"""
"Sul,""Rio Grande do Sul"",""Masculino"",""91 a 100"",""C-Condutor Caminhão"",""778"""
"Sul,""Rio Grande do Sul"",""Masculino"",""91 a 100"",""D-Condutor Ônibus"",""362"""
"Sul,""Rio Grande do Sul"",""Masculino"",""91 a 100"",""E-Condutor Carreta"",""52"""
"Sul,""Rio Grande do Sul"",""Masculino"",""101 a 120"",""A-Condutor Moto"",""1"""
"Sul,""Rio Grande do Sul"",""Masculino"",""101 a 120"",""AB-Condutor Moto/Carro"",""84"""
"Sul,""Rio Grande do Sul"",""Masculino"",""101 a 120"",""AC-Condutor Moto/Caminhão"",""1"""
"Sul,""Rio Grande do Sul"",""Masculino"",""101 a 120"",""B-Condutor Carro"",""3.806"""
"Sul,""Rio Grande do Sul"",""Masculino"",""101 a 120"",""C-Condutor Caminhão"",""20"""
"Sul,""Rio Grande do Sul"",""Masculino"",""101 a 120"",""D-Condutor Ônibus"",""8"""
"Sul,""Rio Grande do Sul"",""Masculino"",""101 a 120"",""E-Condutor Carreta"",""1"""
"Sul,""Rio Grande do Sul"",""Feminino"",""18 a 21"",""A-Condutor Moto"",""4.474"""
"Sul,""Rio Grande do Sul"",""Feminino"",""18 a 21"",""AB-Condutor Moto/Carro"",""12.638"""
"Sul,""Rio Grande do Sul"",""Feminino"",""18 a 21"",""AC-Condutor Moto/Caminhão"",""20"""
"Sul,""Rio Grande do Sul"",""Feminino"",""18 a 21"",""AD-Condutor Moto/Ônibus"",""9"""
"Sul,""Rio Grande do Sul"",""Feminino"",""18 a 21"",""AE-Condutor Moto/Carreta"",""1"""
"Sul,""Rio Grande do Sul"",""Feminino"",""18 a 21"",""B-Condutor Carro"",""43.132"""
"Sul,""Rio Grande do Sul"",""Feminino"",""18 a 21"",""C-Condutor Caminhão"",""11"""
"Sul,""Rio Grande do Sul"",""Feminino"",""18 a 21"",""D-Condutor Ônibus"",""6"""
"Sul,""Rio Grande do Sul"",""Feminino"",""18 a 21"",""X-Condutor Ciclomotor"",""2"""
"Sul,""Rio Grande do Sul"",""Feminino"",""22 a 25"",""A-Condutor Moto"",""8.794"""
"Sul,""Rio Grande do Sul"",""Feminino"",""22 a 25"",""AB-Condutor Moto/Carro"",""33.295"""
"Sul,""Rio Grande do Sul"",""Feminino"",""22 a 25"",""AC-Condutor Moto/Caminhão"",""45"""
"Sul,""Rio Grande do Sul"",""Feminino"",""22 a 25"",""AD-Condutor Moto/Ônibus"",""186"""
"Sul,""Rio Grande do Sul"",""Feminino"",""22 a 25"",""AE-Condutor Moto/Carreta"",""14"""
"Sul,""Rio Grande do Sul"",""Feminino"",""22 a 25"",""B-Condutor Carro"",""90.328"""
"Sul,""Rio Grande do Sul"",""Feminino"",""22 a 25"",""C-Condutor Caminhão"",""38"""
"Sul,""Rio Grande do Sul"",""Feminino"",""22 a 25"",""D-Condutor Ônibus"",""156"""
"Sul,""Rio Grande do Sul"",""Feminino"",""22 a 25"",""E-Condutor Carreta"",""4"""
"Sul,""Rio Grande do Sul"",""Feminino"",""22 a 25"",""X-Condutor Ciclomotor"",""2"""
"Sul,""Rio Grande do Sul"",""Feminino"",""26 a 30"",""A-Condutor Moto"",""11.731"""
"Sul,""Rio Grande do Sul"",""Feminino"",""26 a 30"",""AB-Condutor Moto/Carro"",""63.529"""
"Sul,""Rio Grande do Sul"",""Feminino"",""26 a 30"",""AC-Condutor Moto/Caminhão"",""88"""
"Sul,""Rio Grande do Sul"",""Feminino"",""26 a 30"",""AD-Condutor Moto/Ônibus"",""735"""
"Sul,""Rio Grande do Sul"",""Feminino"",""26 a 30"",""AE-Condutor Moto/Carreta"",""82"""
"Sul,""Rio Grande do Sul"",""Feminino"",""26 a 30"",""B-Condutor Carro"",""138.107"""
"Sul,""Rio Grande do Sul"",""Feminino"",""26 a 30"",""C-Condutor Caminhão"",""60"""
"Sul,""Rio Grande do Sul"",""Feminino"",""26 a 30"",""D-Condutor Ônibus"",""431"""
"Sul,""Rio Grande do Sul"",""Feminino"",""26 a 30"",""E-Condutor Carreta"",""34"""
"Sul,""Rio Grande do Sul"",""Feminino"",""26 a 30"",""X-Condutor Ciclomotor"",""7"""
"Sul,""Rio Grande do Sul"",""Feminino"",""26 a 30"",""XB-Condutor Ciclomotor/Carro"",""2"""
"Sul,""Rio Grande do Sul"",""Feminino"",""31 a 40"",""A-Condutor Moto"",""19.120"""
"Sul,""Rio Grande do Sul"",""Feminino"",""31 a 40"",""AB-Condutor Moto/Carro"",""122.191"""
"Sul,""Rio Grande do Sul"",""Feminino"",""31 a 40"",""AC-Condutor Moto/Caminhão"",""168"""
"Sul,""Rio Grande do Sul"",""Feminino"",""31 a 40"",""AD-Condutor Moto/Ônibus"",""3.058"""
"Sul,""Rio Grande do Sul"",""Feminino"",""31 a 40"",""AE-Condutor Moto/Carreta"",""344"""
"Sul,""Rio Grande do Sul"",""Feminino"",""31 a 40"",""B-Condutor Carro"",""344.425"""
"Sul,""Rio Grande do Sul"",""Feminino"",""31 a 40"",""C-Condutor Caminhão"",""163"""
"Sul,""Rio Grande do Sul"",""Feminino"",""31 a 40"",""D-Condutor Ônibus"",""2.109"""
"Sul,""Rio Grande do Sul"",""Feminino"",""31 a 40"",""E-Condutor Carreta"",""152"""
"Sul,""Rio Grande do Sul"",""Feminino"",""31 a 40"",""X-Condutor Ciclomotor"",""10"""
"Sul,""Rio Grande do Sul"",""Feminino"",""31 a 40"",""XB-Condutor Ciclomotor/Carro"",""1"""
"Sul,""Rio Grande do Sul"",""Feminino"",""41 a 50"",""A-Condutor Moto"",""9.600"""
"Sul,""Rio Grande do Sul"",""Feminino"",""41 a 50"",""AB-Condutor Moto/Carro"",""51.801"""
"Sul,""Rio Grande do Sul"",""Feminino"",""41 a 50"",""AC-Condutor Moto/Caminhão"",""357"""
"Sul,""Rio Grande do Sul"",""Feminino"",""41 a 50"",""AD-Condutor Moto/Ônibus"",""1.780"""
"Sul,""Rio Grande do Sul"",""Feminino"",""41 a 50"",""AE-Condutor Moto/Carreta"",""274"""
"Sul,""Rio Grande do Sul"",""Feminino"",""41 a 50"",""B-Condutor Carro"",""280.412"""
"Sul,""Rio Grande do Sul"",""Feminino"",""41 a 50"",""C-Condutor Caminhão"",""367"""
"Sul,""Rio Grande do Sul"",""Feminino"",""41 a 50"",""D-Condutor Ônibus"",""2.399"""
"Sul,""Rio Grande do Sul"",""Feminino"",""41 a 50"",""E-Condutor Carreta"",""130"""
"Sul,""Rio Grande do Sul"",""Feminino"",""41 a 50"",""X-Condutor Ciclomotor"",""10"""
"Sul,""Rio Grande do Sul"",""Feminino"",""41 a 50"",""XB-Condutor Ciclomotor/Carro"",""1"""
"Sul,""Rio Grande do Sul"",""Feminino"",""51 a 60"",""A-Condutor Moto"",""3.914"""
"Sul,""Rio Grande do Sul"",""Feminino"",""51 a 60"",""AB-Condutor Moto/Carro"",""29.504"""
"Sul,""Rio Grande do Sul"",""Feminino"",""51 a 60"",""AC-Condutor Moto/Caminhão"",""454"""
"Sul,""Rio Grande do Sul"",""Feminino"",""51 a 60"",""AD-Condutor Moto/Ônibus"",""685"""
"Sul,""Rio Grande do Sul"",""Feminino"",""51 a 60"",""AE-Condutor Moto/Carreta"",""108"""
"Sul,""Rio Grande do Sul"",""Feminino"",""51 a 60"",""B-Condutor Carro"",""221.786"""
"Sul,""Rio Grande do Sul"",""Feminino"",""51 a 60"",""C-Condutor Caminhão"",""513"""
"Sul,""Rio Grande do Sul"",""Feminino"",""51 a 60"",""D-Condutor Ônibus"",""1.343"""
"Sul,""Rio Grande do Sul"",""Feminino"",""51 a 60"",""E-Condutor Carreta"",""65"""
"Sul,""Rio Grande do Sul"",""Feminino"",""51 a 60"",""X-Condutor Ciclomotor"",""15"""
"Sul,""Rio Grande do Sul"",""Feminino"",""51 a 60"",""XB-Condutor Ciclomotor/Carro"",""3"""
"Sul,""Rio Grande do Sul"",""Feminino"",""61 a 70"",""A-Condutor Moto"",""521"""
"Sul,""Rio Grande do Sul"",""Feminino"",""61 a 70"",""AB-Condutor Moto/Carro"",""8.664"""
"Sul,""Rio Grande do Sul"",""Feminino"",""61 a 70"",""AC-Condutor Moto/Caminhão"",""116"""
"Sul,""Rio Grande do Sul"",""Feminino"",""61 a 70"",""AD-Condutor Moto/Ônibus"",""138"""
"Sul,""Rio Grande do Sul"",""Feminino"",""61 a 70"",""AE-Condutor Moto/Carreta"",""26"""
"Sul,""Rio Grande do Sul"",""Feminino"",""61 a 70"",""B-Condutor Carro"",""144.854"""
"Sul,""Rio Grande do Sul"",""Feminino"",""61 a 70"",""C-Condutor Caminhão"",""349"""
"Sul,""Rio Grande do Sul"",""Feminino"",""61 a 70"",""D-Condutor Ônibus"",""512"""
"Sul,""Rio Grande do Sul"",""Feminino"",""61 a 70"",""E-Condutor Carreta"",""34"""
"Sul,""Rio Grande do Sul"",""Feminino"",""61 a 70"",""X-Condutor Ciclomotor"",""2"""
"Sul,""Rio Grande do Sul"",""Feminino"",""71 a 80"",""A-Condutor Moto"",""44"""
"Sul,""Rio Grande do Sul"",""Feminino"",""71 a 80"",""AB-Condutor Moto/Carro"",""1.318"""
"Sul,""Rio Grande do Sul"",""Feminino"",""71 a 80"",""AC-Condutor Moto/Caminhão"",""25"""
"Sul,""Rio Grande do Sul"",""Feminino"",""71 a 80"",""AD-Condutor Moto/Ônibus"",""13"""
"Sul,""Rio Grande do Sul"",""Feminino"",""71 a 80"",""AE-Condutor Moto/Carreta"",""2"""
"Sul,""Rio Grande do Sul"",""Feminino"",""71 a 80"",""B-Condutor Carro"",""63.828"""
"Sul,""Rio Grande do Sul"",""Feminino"",""71 a 80"",""C-Condutor Caminhão"",""117"""
"Sul,""Rio Grande do Sul"",""Feminino"",""71 a 80"",""D-Condutor Ônibus"",""102"""
"Sul,""Rio Grande do Sul"",""Feminino"",""71 a 80"",""E-Condutor Carreta"",""13"""
"Sul,""Rio Grande do Sul"",""Feminino"",""81 a 90"",""A-Condutor Moto"",""6"""
"Sul,""Rio Grande do Sul"",""Feminino"",""81 a 90"",""AB-Condutor Moto/Carro"",""127"""
"Sul,""Rio Grande do Sul"",""Feminino"",""81 a 90"",""AC-Condutor Moto/Caminhão"",""4"""
"Sul,""Rio Grande do Sul"",""Feminino"",""81 a 90"",""AD-Condutor Moto/Ônibus"",""3"""
"Sul,""Rio Grande do Sul"",""Feminino"",""81 a 90"",""B-Condutor Carro"",""20.670"""
"Sul,""Rio Grande do Sul"",""Feminino"",""81 a 90"",""C-Condutor Caminhão"",""27"""
"Sul,""Rio Grande do Sul"",""Feminino"",""81 a 90"",""D-Condutor Ônibus"",""15"""
"Sul,""Rio Grande do Sul"",""Feminino"",""81 a 90"",""E-Condutor Carreta"",""4"""
"Sul,""Rio Grande do Sul"",""Feminino"",""91 a 100"",""AB-Condutor Moto/Carro"",""16"""
"Sul,""Rio Grande do Sul"",""Feminino"",""91 a 100"",""B-Condutor Carro"",""4.277"""
"Sul,""Rio Grande do Sul"",""Feminino"",""91 a 100"",""C-Condutor Caminhão"",""5"""
"Sul,""Rio Grande do Sul"",""Feminino"",""101 a 120"",""B-Condutor Carro"",""219"""
"Sul,""Santa Catarina"",""Masculino"",""18 a 21"",""A-Condutor Moto"",""872"""
"Sul,""Santa Catarina"",""Masculino"",""18 a 21"",""AB-Condutor Moto/Carro"",""86.529"""
"Sul,""Santa Catarina"",""Masculino"",""18 a 21"",""AC-Condutor Moto/Caminhão"",""2.198"""
"Sul,""Santa Catarina"",""Masculino"",""18 a 21"",""AD-Condutor Moto/Ônibus"",""160"""
"Sul,""Santa Catarina"",""Masculino"",""18 a 21"",""AE-Condutor Moto/Carreta"",""65"""
"Sul,""Santa Catarina"",""Masculino"",""18 a 21"",""B-Condutor Carro"",""23.218"""
"Sul,""Santa Catarina"",""Masculino"",""18 a 21"",""C-Condutor Caminhão"",""239"""
"Sul,""Santa Catarina"",""Masculino"",""18 a 21"",""D-Condutor Ônibus"",""18"""
"Sul,""Santa Catarina"",""Masculino"",""18 a 21"",""E-Condutor Carreta"",""7"""
"Sul,""Santa Catarina"",""Masculino"",""18 a 21"",""XB-Condutor Ciclomotor/Carro"",""1"""
"Sul,""Santa Catarina"",""Masculino"",""22 a 25"",""A-Condutor Moto"",""1.578"""
"Sul,""Santa Catarina"",""Masculino"",""22 a 25"",""AB-Condutor Moto/Carro"",""140.797"""
"Sul,""Santa Catarina"",""Masculino"",""22 a 25"",""AC-Condutor Moto/Caminhão"",""6.044"""
"Sul,""Santa Catarina"",""Masculino"",""22 a 25"",""AD-Condutor Moto/Ônibus"",""5.498"""
"Sul,""Santa Catarina"",""Masculino"",""22 a 25"",""AE-Condutor Moto/Carreta"",""1.813"""
"Sul,""Santa Catarina"",""Masculino"",""22 a 25"",""B-Condutor Carro"",""38.844"""
"Sul,""Santa Catarina"",""Masculino"",""22 a 25"",""C-Condutor Caminhão"",""559"""
"Sul,""Santa Catarina"",""Masculino"",""22 a 25"",""D-Condutor Ônibus"",""570"""
"Sul,""Santa Catarina"",""Masculino"",""22 a 25"",""E-Condutor Carreta"",""159"""
"Sul,""Santa Catarina"",""Masculino"",""22 a 25"",""XB-Condutor Ciclomotor/Carro"",""1"""
"Sul,""Santa Catarina"",""Masculino"",""26 a 30"",""A-Condutor Moto"",""1.955"""
"Sul,""Santa Catarina"",""Masculino"",""26 a 30"",""AB-Condutor Moto/Carro"",""190.729"""
"Sul,""Santa Catarina"",""Masculino"",""26 a 30"",""AC-Condutor Moto/Caminhão"",""10.239"""
"Sul,""Santa Catarina"",""Masculino"",""26 a 30"",""AD-Condutor Moto/Ônibus"",""18.379"""
"Sul,""Santa Catarina"",""Masculino"",""26 a 30"",""AE-Condutor Moto/Carreta"",""7.510"""
"Sul,""Santa Catarina"",""Masculino"",""26 a 30"",""B-Condutor Carro"",""44.358"""
"Sul,""Santa Catarina"",""Masculino"",""26 a 30"",""C-Condutor Caminhão"",""715"""
"Sul,""Santa Catarina"",""Masculino"",""26 a 30"",""D-Condutor Ônibus"",""1.361"""
"Sul,""Santa Catarina"",""Masculino"",""26 a 30"",""E-Condutor Carreta"",""508"""
"Sul,""Santa Catarina"",""Masculino"",""26 a 30"",""XB-Condutor Ciclomotor/Carro"",""4"""
"Sul,""Santa Catarina"",""Masculino"",""26 a 30"",""XE-Condutor Ciclomotor/Carreta"",""1"""
"Sul,""Santa Catarina"",""Masculino"",""31 a 40"",""A-Condutor Moto"",""3.553"""
"Sul,""Santa Catarina"",""Masculino"",""31 a 40"",""AB-Condutor Moto/Carro"",""354.601"""
"Sul,""Santa Catarina"",""Masculino"",""31 a 40"",""AC-Condutor Moto/Caminhão"",""23.856"""
"Sul,""Santa Catarina"",""Masculino"",""31 a 40"",""AD-Condutor Moto/Ônibus"",""61.639"""
"Sul,""Santa Catarina"",""Masculino"",""31 a 40"",""AE-Condutor Moto/Carreta"",""32.490"""
"Sul,""Santa Catarina"",""Masculino"",""31 a 40"",""B-Condutor Carro"",""106.174"""
"Sul,""Santa Catarina"",""Masculino"",""31 a 40"",""C-Condutor Caminhão"",""3.224"""
"Sul,""Santa Catarina"",""Masculino"",""31 a 40"",""D-Condutor Ônibus"",""7.004"""
"Sul,""Santa Catarina"",""Masculino"",""31 a 40"",""E-Condutor Carreta"",""4.207"""
"Sul,""Santa Catarina"",""Masculino"",""31 a 40"",""XB-Condutor Ciclomotor/Carro"",""10"""
"Sul,""Santa Catarina"",""Masculino"",""31 a 40"",""XC-Condutor Ciclomotor/Caminhão"",""1"""
"Sul,""Santa Catarina"",""Masculino"",""41 a 50"",""A-Condutor Moto"",""3.037"""
"Sul,""Santa Catarina"",""Masculino"",""41 a 50"",""AB-Condutor Moto/Carro"",""218.746"""
"Sul,""Santa Catarina"",""Masculino"",""41 a 50"",""AC-Condutor Moto/Caminhão"",""39.243"""
"Sul,""Santa Catarina"",""Masculino"",""41 a 50"",""AD-Condutor Moto/Ônibus"",""40.892"""
"Sul,""Santa Catarina"",""Masculino"",""41 a 50"",""AE-Condutor Moto/Carreta"",""34.596"""
"Sul,""Santa Catarina"",""Masculino"",""41 a 50"",""B-Condutor Carro"",""110.889"""
"Sul,""Santa Catarina"",""Masculino"",""41 a 50"",""C-Condutor Caminhão"",""8.344"""
"Sul,""Santa Catarina"",""Masculino"",""41 a 50"",""D-Condutor Ônibus"",""9.481"""
"Sul,""Santa Catarina"",""Masculino"",""41 a 50"",""E-Condutor Carreta"",""7.271"""
"Sul,""Santa Catarina"",""Masculino"",""41 a 50"",""XB-Condutor Ciclomotor/Carro"",""4"""
"Sul,""Santa Catarina"",""Masculino"",""41 a 50"",""XE-Condutor Ciclomotor/Carreta"",""1"""
"Sul,""Santa Catarina"",""Masculino"",""51 a 60"",""A-Condutor Moto"",""2.941"""
"Sul,""Santa Catarina"",""Masculino"",""51 a 60"",""AB-Condutor Moto/Carro"",""156.266"""
"Sul,""Santa Catarina"",""Masculino"",""51 a 60"",""AC-Condutor Moto/Caminhão"",""47.886"""
"Sul,""Santa Catarina"",""Masculino"",""51 a 60"",""AD-Condutor Moto/Ônibus"",""22.365"""
"Sul,""Santa Catarina"",""Masculino"",""51 a 60"",""AE-Condutor Moto/Carreta"",""21.355"""
"Sul,""Santa Catarina"",""Masculino"",""51 a 60"",""B-Condutor Carro"",""106.524"""
"Sul,""Santa Catarina"",""Masculino"",""51 a 60"",""C-Condutor Caminhão"",""18.899"""
"Sul,""Santa Catarina"",""Masculino"",""51 a 60"",""D-Condutor Ônibus"",""8.503"""
"Sul,""Santa Catarina"",""Masculino"",""51 a 60"",""E-Condutor Carreta"",""8.050"""
"Sul,""Santa Catarina"",""Masculino"",""51 a 60"",""XB-Condutor Ciclomotor/Carro"",""4"""
"Sul,""Santa Catarina"",""Masculino"",""61 a 70"",""A-Condutor Moto"",""1.216"""
"Sul,""Santa Catarina"",""Masculino"",""61 a 70"",""AB-Condutor Moto/Carro"",""74.677"""
"Sul,""Santa Catarina"",""Masculino"",""61 a 70"",""AC-Condutor Moto/Caminhão"",""14.869"""
"Sul,""Santa Catarina"",""Masculino"",""61 a 70"",""AD-Condutor Moto/Ônibus"",""9.985"""
"Sul,""Santa Catarina"",""Masculino"",""61 a 70"",""AE-Condutor Moto/Carreta"",""8.064"""
"Sul,""Santa Catarina"",""Masculino"",""61 a 70"",""B-Condutor Carro"",""116.178"""
"Sul,""Santa Catarina"",""Masculino"",""61 a 70"",""C-Condutor Caminhão"",""17.878"""
"Sul,""Santa Catarina"",""Masculino"",""61 a 70"",""D-Condutor Ônibus"",""8.621"""
"Sul,""Santa Catarina"",""Masculino"",""61 a 70"",""E-Condutor Carreta"",""7.940"""
"Sul,""Santa Catarina"",""Masculino"",""61 a 70"",""XB-Condutor Ciclomotor/Carro"",""2"""
"Sul,""Santa Catarina"",""Masculino"",""71 a 80"",""A-Condutor Moto"",""513"""
"Sul,""Santa Catarina"",""Masculino"",""71 a 80"",""AB-Condutor Moto/Carro"",""23.979"""
"Sul,""Santa Catarina"",""Masculino"",""71 a 80"",""AC-Condutor Moto/Caminhão"",""2.111"""
"Sul,""Santa Catarina"",""Masculino"",""71 a 80"",""AD-Condutor Moto/Ônibus"",""1.448"""
"Sul,""Santa Catarina"",""Masculino"",""71 a 80"",""AE-Condutor Moto/Carreta"",""880"""
"Sul,""Santa Catarina"",""Masculino"",""71 a 80"",""B-Condutor Carro"",""81.945"""
"Sul,""Santa Catarina"",""Masculino"",""71 a 80"",""C-Condutor Caminhão"",""6.030"""
"Sul,""Santa Catarina"",""Masculino"",""71 a 80"",""D-Condutor Ônibus"",""2.706"""
"Sul,""Santa Catarina"",""Masculino"",""71 a 80"",""E-Condutor Carreta"",""1.860"""
"Sul,""Santa Catarina"",""Masculino"",""81 a 90"",""A-Condutor Moto"",""136"""
"Sul,""Santa Catarina"",""Masculino"",""81 a 90"",""AB-Condutor Moto/Carro"",""4.929"""
"Sul,""Santa Catarina"",""Masculino"",""81 a 90"",""AC-Condutor Moto/Caminhão"",""292"""
"Sul,""Santa Catarina"",""Masculino"",""81 a 90"",""AD-Condutor Moto/Ônibus"",""191"""
"Sul,""Santa Catarina"",""Masculino"",""81 a 90"",""AE-Condutor Moto/Carreta"",""64"""
"Sul,""Santa Catarina"",""Masculino"",""81 a 90"",""B-Condutor Carro"",""40.435"""
"Sul,""Santa Catarina"",""Masculino"",""81 a 90"",""C-Condutor Caminhão"",""1.941"""
"Sul,""Santa Catarina"",""Masculino"",""81 a 90"",""D-Condutor Ônibus"",""660"""
"Sul,""Santa Catarina"",""Masculino"",""81 a 90"",""E-Condutor Carreta"",""289"""
"Sul,""Santa Catarina"",""Masculino"",""91 a 100"",""A-Condutor Moto"",""22"""
"Sul,""Santa Catarina"",""Masculino"",""91 a 100"",""AB-Condutor Moto/Carro"",""557"""
"Sul,""Santa Catarina"",""Masculino"",""91 a 100"",""AC-Condutor Moto/Caminhão"",""16"""
"Sul,""Santa Catarina"",""Masculino"",""91 a 100"",""AD-Condutor Moto/Ônibus"",""8"""
"Sul,""Santa Catarina"",""Masculino"",""91 a 100"",""AE-Condutor Moto/Carreta"",""2"""
"Sul,""Santa Catarina"",""Masculino"",""91 a 100"",""B-Condutor Carro"",""11.117"""
"Sul,""Santa Catarina"",""Masculino"",""91 a 100"",""C-Condutor Caminhão"",""163"""
"Sul,""Santa Catarina"",""Masculino"",""91 a 100"",""D-Condutor Ônibus"",""57"""
"Sul,""Santa Catarina"",""Masculino"",""91 a 100"",""E-Condutor Carreta"",""13"""
"Sul,""Santa Catarina"",""Masculino"",""101 a 120"",""AB-Condutor Moto/Carro"",""20"""
"Sul,""Santa Catarina"",""Masculino"",""101 a 120"",""B-Condutor Carro"",""797"""
"Sul,""Santa Catarina"",""Masculino"",""101 a 120"",""C-Condutor Caminhão"",""4"""
"Sul,""Santa Catarina"",""Masculino"",""101 a 120"",""D-Condutor Ônibus"",""1"""
"Sul,""Santa Catarina"",""Masculino"",""101 a 120"",""E-Condutor Carreta"",""1"""
"Sul,""Santa Catarina"",""Feminino"",""18 a 21"",""A-Condutor Moto"",""611"""
"Sul,""Santa Catarina"",""Feminino"",""18 a 21"",""AB-Condutor Moto/Carro"",""44.230"""
"Sul,""Santa Catarina"",""Feminino"",""18 a 21"",""AC-Condutor Moto/Caminhão"",""48"""
"Sul,""Santa Catarina"",""Feminino"",""18 a 21"",""AD-Condutor Moto/Ônibus"",""6"""
"Sul,""Santa Catarina"",""Feminino"",""18 a 21"",""B-Condutor Carro"",""27.036"""
"Sul,""Santa Catarina"",""Feminino"",""18 a 21"",""C-Condutor Caminhão"",""8"""
"Sul,""Santa Catarina"",""Feminino"",""18 a 21"",""D-Condutor Ônibus"",""4"""
"Sul,""Santa Catarina"",""Feminino"",""22 a 25"",""A-Condutor Moto"",""1.348"""
"Sul,""Santa Catarina"",""Feminino"",""22 a 25"",""AB-Condutor Moto/Carro"",""87.642"""
"Sul,""Santa Catarina"",""Feminino"",""22 a 25"",""AC-Condutor Moto/Caminhão"",""117"""
"Sul,""Santa Catarina"",""Feminino"",""22 a 25"",""AD-Condutor Moto/Ônibus"",""203"""
"Sul,""Santa Catarina"",""Feminino"",""22 a 25"",""AE-Condutor Moto/Carreta"",""16"""
"Sul,""Santa Catarina"",""Feminino"",""22 a 25"",""B-Condutor Carro"",""52.542"""
"Sul,""Santa Catarina"",""Feminino"",""22 a 25"",""C-Condutor Caminhão"",""24"""
"Sul,""Santa Catarina"",""Feminino"",""22 a 25"",""D-Condutor Ônibus"",""45"""
"Sul,""Santa Catarina"",""Feminino"",""22 a 25"",""E-Condutor Carreta"",""5"""
"Sul,""Santa Catarina"",""Feminino"",""22 a 25"",""XB-Condutor Ciclomotor/Carro"",""1"""
"Sul,""Santa Catarina"",""Feminino"",""26 a 30"",""A-Condutor Moto"",""2.168"""
